cpd_index,r1,r2,r3,smiles,expt_t_max_count,r1_reagent,r2_reagent,r3_reagent,protein,expt,mw,log_p
OpenDEL0032-48-475-401,48,475,401,CNC(=O)c1c(NC(=O)c2cc3c(C#Cc4cccc(-c5ccncc5)c4)ccc(C)c3[nH]2)cnn1C,7,CC(OC(NC1C=NN(C)C=1C(=O)O)=O)(C)C,OC(C1[NH]C2=C(C(Br)=CC=C2C)C=1)=O,O=CC1C=CC=C(C2C=CN=CC=2)C=1,neg_control,expt007,488.55100000000016,4.283520000000002
OpenDEL0032-49-486-588,49,486,588,CCOc1ccc(C#Cc2nc(C)c(C(=O)N3c4ccccc4C[C@@H]3CC(=O)NC)s2)cc1OC,5,OC(C[C@H]1CC2=C(C=CC=C2)N1C(OC(C)(C)C)=O)=O,OC(C1SC(Cl)=NC=1C)=O,CCOC1C=CC(C=O)=CC=1OC,neg_control,expt007,489.5970000000002,3.9662200000000025
OpenDEL0032-50-417-166,50,417,166,CNC(=O)[C@H]1C[C@]12C[C@@H](NC(=O)C1CCCN1C(=O)c1ccc(C#Cc3ccc(-c4ccccn4)nc3)cc1)C2,5,CC(OC(N[C@H]1C[C@@]2(C[C@@H]2C(=O)O)C1)=O)(C)C,BrC1C=CC(C(N2CCCC2C(=O)O)=O)=CC=1,O=CC1C=CC(C2C=CC=CN=2)=NC=1,neg_control,expt007,533.6320000000002,3.1789000000000014
OpenDEL0032-50-60-138,50,60,138,CNC(=O)[C@H]1C[C@]12C[C@@H](NC(=O)c1csc(C#Cc3cc(OC)c(OC)cc3F)c1)C2,5,CC(OC(N[C@H]1C[C@@]2(C[C@@H]2C(=O)O)C1)=O)(C)C,OC(C1=CSC(I)=C1)=O,O=CC1C=C(OC)C(OC)=CC=1F,neg_control,expt007,442.5120000000002,2.9487000000000014
OpenDEL0032-52-233-266,52,233,266,CCn1ccc(C#Cc2cccc(-c3cc(F)cc(C(=O)Nc4cnn(C(C)(C)C(=O)NC)c4)c3)c2)n1,5,CC(OC(NC1C=NN(C(C(=O)O)(C)C)C=1)=O)(C)C,ClC1C=CC=C(C2C=C(F)C=C(C(=O)O)C=2)C=1,CCN1C=CC(C=O)=N1,neg_control,expt007,498.5620000000002,4.038800000000003
OpenDEL0032-52-367-363,52,367,363,CCc1cc(C(=O)Nc2cnn(C(C)(C)C(=O)NC)c2)cc(C#Cc2cn3c(C)cccc3n2)n1,5,CC(OC(NC1C=NN(C(C(=O)O)(C)C)C=1)=O)(C)C,CCC1N=C(Cl)C=C(C(=O)O)C=1,O=CC1=CN2C(C=CC=C2C)=N1,neg_control,expt007,469.5490000000002,2.929820000000001
OpenDEL0032-53-116-659,53,116,659,CNC(=O)C(CC1CCOCC1)NC(=O)CCc1ncc(-c2ccc(C#Cc3c[nH]c4ccccc34)cc2)o1,5,CC(OC(NC(CC1CCOCC1)C(=O)O)=O)(C)C,OC(CCC1=NC=C(C2C=CC(Cl)=CC=2)O1)=O,C#CC1=C[NH]C2=C1C=CC=C2,neg_control,expt007,524.6210000000002,4.202800000000002
OpenDEL0032-67-218-166,67,218,166,CNC(=O)[C@H]1C[C@H](OC)CN1C(=O)c1cc(C#Cc2ccc(-c3ccccn3)nc2)cc2c1OCO2,5,CO[C@H]1C[C@H](C(=O)O)N(C(OC(C)(C)C)=O)C1,OC(C1C=C(Br)C=C2C=1OCO2)=O,O=CC1C=CC(C2C=CC=CN=2)=NC=1,neg_control,expt007,484.51200000000017,2.2476000000000003
OpenDEL0032-67-538-73,67,538,73,CNC(=O)[C@H]1C[C@H](OC)CN1C(=O)c1cc2c(F)c(C#Cc3ccnc4ccccc34)ccc2[nH]1,5,CO[C@H]1C[C@H](C(=O)O)N(C(OC(C)(C)C)=O)C1,OC(C1[NH]C2=C(C(F)=C(Br)C=C2)C=1)=O,O=CC1C=CN=C2C=1C=CC=C2,neg_control,expt007,470.50400000000013,3.230500000000002
OpenDEL0032-7-92-567,7,92,567,CNC(=O)C1CC2(CCCC2)CN1C(=O)c1nc2n(c1C#Cc1ccc(C)c(F)c1F)CCC2,5,CC(OC(N1CC2(CCCC2)CC1C(=O)O)=O)(C)C,OC(C1N=C2N(CCC2)C=1Br)=O,O=CC1C=CC(C)=C(F)C=1F,neg_control,expt007,466.53200000000027,3.3366200000000017
OpenDEL0032-70-383-23,70,383,23,CNC(=O)[C@H]1CCN1C(=O)c1cc(C#Cc2ccc3cnccc3c2)cc(C(F)(F)F)c1,5,OC([C@H]1CCN1C(OC(C)(C)C)=O)=O,OC(C1C=C(Cl)C=C(C(F)(F)F)C=1)=O,O=CC1C=CC2=C(C=CN=C2)C=1,neg_control,expt007,437.42100000000005,3.6139000000000028
OpenDEL0032-71-279-208,71,279,208,CNC(=O)[C@]1(NC(=O)CNC(=O)c2ccc(C#Cc3cc4cc(OC)ccc4o3)o2)C[C@@H](OC)C1,5,CO[C@H]1C[C@@](C(=O)O)(NC(OC(C)(C)C)=O)C1,OC(CNC(C1=CC=C(Br)O1)=O)=O,COC1C=CC2=C(C=C(C=O)O2)C=1,neg_control,expt007,479.4890000000003,1.5738000000000003
OpenDEL0032-75-199-166,75,199,166,CNC(=O)C#CC1CCCN(C(=O)C2(Cc3ccc(C#Cc4ccc(-c5ccccn5)nc4)cc3)CC2)C1,5,OC(C#CC1CCCN(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C1)=O,BrC1C=CC(CC2(CC2)C(=O)O)=CC=1,O=CC1C=CC(C2C=CC=CN=2)=NC=1,neg_control,expt007,502.6180000000003,3.8541000000000034
OpenDEL0032-76-387-155,76,387,155,CNC(=O)C1CN(C(=O)c2cc(C#Cc3cc4c(cc3OC)CCC4)cc(N3CCCC3)c2)c2ccccc21,5,CC(OC(N1CC(C(=O)O)C2=C1C=CC=C2)=O)(C)C,OC(C1C=C(Br)C=C(N2CCCC2)C=1)=O,O=CC1C=C2C(CCC2)=CC=1OC,neg_control,expt007,519.6450000000004,4.673900000000004
OpenDEL0032-82-351-15,82,351,15,CNC(=O)C(C)N1CCN(C(=O)c2[nH]nc3ccc(C#Cc4ccc(C5(F)COC5)cc4)cc23)CC1=O,5,OC(C(N1CCN(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CC1=O)C)=O,IC1C=CC(C2C=1)=N[NH]C=2C(=O)O,O=CC1C=CC(C2(COC2)F)=CC=1,neg_control,expt007,503.5340000000004,1.5766000000000002
OpenDEL0032-82-463-214,82,463,214,CNC(=O)C(C)N1CCN(C(=O)c2cc(F)c(C#Cc3ccc(CF)cc3)c(F)c2)CC1=O,5,OC(C(N1CCN(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CC1=O)C)=O,OC(C1C=C(F)C(Cl)=C(F)C=1)=O,O=CC1C=CC(CF)=CC=1,neg_control,expt007,457.45200000000017,2.253000000000001
OpenDEL0032-83-11-166,83,11,166,CNC(=O)C1c2ccoc2CCN1C(=O)Cc1c(C#Cc2ccc(-c3ccccn3)nc2)cnn1C(C)C,5,OC(C1N(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CCC5=C1C=CO5)=O,OC(CC1=C(Br)C=NN1C(C)C)=O,O=CC1C=CC(C2C=CC=CN=2)=NC=1,neg_control,expt007,508.58200000000016,3.3283000000000023
OpenDEL0032-86-392-458,86,392,458,CNC(=O)[C@]1(C)CC[C@@H](NC(=O)[C@@H]2C[C@H]2c2ccncc2C#Cc2cc(F)c(F)c(OC)c2)C1,5,OC([C@@]1(CC[C@@H](NC(OC(C)(C)C)=O)C1)C)=O,OC([C@@H]1C[C@H]1C2C=CN=CC=2Cl)=O,O=CC1C=C(F)C(F)=C(OC)C=1,neg_control,expt007,467.51600000000025,3.2927000000000017
OpenDEL0032-86-52-408,86,52,408,CNC(=O)[C@]1(C)CC[C@@H](NC(=O)c2nc3ccccn3c2C#Cc2cc3ccccc3cc2OC)C1,5,OC([C@@]1(CC[C@@H](NC(OC(C)(C)C)=O)C1)C)=O,OC(C1N=C2N(C=CC=C2)C=1Cl)=O,O=CC1C=C2C(C=CC=C2)=CC=1OC,neg_control,expt007,480.56800000000027,3.930500000000003
OpenDEL0032-90-520-214,90,520,214,CNC(=O)c1cc(CNC(=O)c2c(OC)ccc(C#Cc3ccc(CF)cc3)c2OC)ccn1,5,O=C(NCC1C=CN=C(C(=O)O)C=1)OC(C)(C)C,COC1C=CC(Br)=C(OC)C=1C(=O)O,O=CC1C=CC(CF)=CC=1,neg_control,expt007,461.4930000000002,3.2577000000000016
OpenDEL0032-92-53-20,92,53,20,CNC(=O)C[C@@H]1C[C@H](F)CN1C(=O)c1cc(C#Cc2cccc(-c3cccnc3)c2)cs1,7,OC(C[C@@H]1C[C@H](F)CN1C(OC(C)(C)C)=O)=O,OC(C1SC=C(Br)C=1)=O,O=CC1C=CC=C(C2C=CC=NC=2)C=1,neg_control,expt007,447.5350000000001,3.8986000000000027
OpenDEL0032-92-53-532,92,53,532,CNC(=O)C[C@@H]1C[C@H](F)CN1C(=O)c1cc(C#Cc2cccc(-c3ccn(C)n3)c2)cs1,7,OC(C[C@@H]1C[C@H](F)CN1C(OC(C)(C)C)=O)=O,OC(C1SC=C(Br)C=1)=O,O=CC1C=CC=C(C2C=CN(C)N=2)C=1,neg_control,expt007,450.5390000000001,3.2371000000000025
OpenDEL0032-93-137-524,93,137,524,CNC(=O)C12CC(C1)N(C(=O)Cc1cccc(C#Cc3cnc4ccccc4c3)c1)C2,5,CC(OC(N1CC2(C(=O)O)CC1C2)=O)(C)C,OC(CC1C=CC=C(I)C=1)=O,O=CC1C=NC2=C(C=CC=C2)C=1,neg_control,expt007,409.48900000000015,2.9141000000000012
OpenDEL0032-94-225-166,94,225,166,CNC(=O)c1coc(C2CN(C(=O)c3ccc(C#Cc4ccc(-c5ccccn5)nc4)c(-n4cccc4)c3)C2)n1,6,OC(C1=COC(C2CN(C(OC(C)(C)C)=O)C2)=N1)=O,OC(C1C=CC(Cl)=C(N2C=CC=C2)C=1)=O,O=CC1C=CC(C2C=CC=CN=2)=NC=1,neg_control,expt007,528.572,3.921300000000003
OpenDEL0032-95-294-166,95,294,166,CNC(=O)C[C@@H]1C[C@@H](F)CN1C(=O)c1csc(C#Cc2ccc(-c3ccccn3)nc2)c1OC,5,OC(C[C@@H]1C[C@@H](F)CN1C(OC(C)(C)C)=O)=O,COC1=C(Cl)SC=C1C(=O)O,O=CC1C=CC(C2C=CC=CN=2)=NC=1,neg_control,expt007,478.5490000000002,3.302200000000002
OpenDEL0032-96-381-305,96,381,305,CNC(=O)[C@H]1C[C@@]2(CCN2C(=O)c2cc3cc(C#Cc4cc(C)c(C)o4)cnc3s2)C1,5,CC(OC(N1CC[C@@]12C[C@H](C(=O)O)C2)=O)(C)C,OC(C1SC2=C(C=C(Br)C=N2)C=1)=O,O=CC1=CC(C)=C(C)O1,neg_control,expt007,433.5330000000002,3.6466400000000023
OpenDEL0033-1-22-555,1,22,555,CCOc1cc(C(=O)N2CC3CC2(C(=O)NC)C3)ccc1N1CCC2(CCC2)C1,5,CC(OC(N1CC2CC1(C2)C(=O)O)=O)(C)C,CCOC1C=C(C(=O)O)C=CC=1Cl,C1NCC2(CCC2)C1,neg_control,expt007,397.5190000000003,2.816300000000001
OpenDEL0033-11-282-101,11,282,101,CNC(=O)[C@@H]1[C@@H](c2ccccc2)CN1C(=O)c1ccc2nc(Nc3cc(C4CCCC4)no3)sc2c1,5,CC(OC(N1C[C@H](C2C=CC=CC=2)[C@H]1C(=O)O)=O)(C)C,OC(C1C=CC2=C(SC(Cl)=N2)C=1)=O,NC1ON=C(C2CCCC2)C=1,neg_control,expt007,501.6120000000003,5.039700000000004
OpenDEL0033-110-349-829,110,349,829,CNC(=O)c1conc1C(C)(C)NC(=O)c1ccc(C(C)C)c(Nc2ccc3c(c2)c(C)nn3C)c1,5,OC(C1=CON=C1C(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)(C)C)=O,OC(C1C=CC(C(C)C)=C(Cl)C=1)=O,NC1C=CC2=C(C(C)=NN2C)C=1,neg_control,expt007,488.59200000000027,4.761420000000004
OpenDEL0033-111-166-341,111,166,341,CNC(=O)CC1(NC(=O)c2cc(Nc3cc4ccccc4cc3O)cnc2OC)CCOCC1,5,OC(CC1(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CCOCC1)=O,COC1N=CC(Br)=CC=1C(=O)O,NC1C=C2C(C=CC=C2)=CC=1O,neg_control,expt007,464.52200000000033,3.1077000000000012
OpenDEL0033-111-373-450,111,373,450,CNC(=O)CC1(NC(=O)CCn2ncnc2Nc2ccc3sccc3c2)CCOCC1,5,OC(CC1(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CCOCC1)=O,OC(CCN1N=CN=C1Cl)=O,NC1C=CC2=C(C=CS2)C=1,neg_control,expt007,442.54500000000024,2.428
OpenDEL0033-112-359-633,112,359,633,CNC(=O)C1CN(C(=O)COCc2ccccc2Nc2cc(OC(F)F)n(C)n2)CCN1C,5,OC(C1CN(C(OC(C)(C)C)=O)CCN1C)=O,OC(COCC1C=CC=CC=1Cl)=O,FC(OC1=CC(N)=NN1C)F,neg_control,expt007,466.48900000000015,1.1703000000000003
OpenDEL0033-113-382-147,113,382,147,CNC(=O)CC12CCC(CC1)N2C(=O)c1cc2c(Nc3nc4ccc(O)cc4s3)cncc2s1,5,CC(OC(N(C1CC2)C2(CC1)CC(=O)O)=O)(C)C,OC(C1SC2=C(C(Br)=CN=C2)C=1)=O,OC1C=CC2=C(SC(N)=N2)C=1,neg_control,expt007,493.6140000000001,4.628500000000003
OpenDEL0033-114-279-701,114,279,701,CNC(=O)c1cc(NC(=O)c2cc(C)nc(Nc3c(C)nn(C)c3C)c2)nn1C,5,CC(OC(NC1=NN(C)C(C(=O)O)=C1)=O)(C)C,OC(C1C=C(C)N=C(Cl)C=1)=O,CC1=NN(C)C(C)=C1N,neg_control,expt007,396.4550000000001,1.8293599999999994
OpenDEL0033-121-405-486,121,405,486,CNC(=O)C1CN(C(=O)c2cc(Nc3cnnn3-c3ccccc3)c3c(c2)OCO3)CC12CC2,5,OC(C1CN(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CC15CC5)=O,OC(C1C=C(Br)C2=C(OCO2)C=1)=O,C1C=CC(N2N=NC=C2N)=CC=1,neg_control,expt007,460.49400000000037,2.3377999999999997
OpenDEL0033-129-106-68,129,106,68,CCc1cc(C#N)ccc1Nc1csc(C(=O)N2CC(=O)NCC2C(=O)NC)c1C,5,O=C1NCC(C(=O)O)N(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C1,OC(C1SC=C(Br)C=1C)=O,N#CC1C=CC(N)=C(CC)C=1,neg_control,expt007,425.51400000000024,1.9208
OpenDEL0033-131-113-8,131,113,8,CNC(=O)C(NC(=O)c1ccc(-c2ccc(Nc3ccncc3)cc2)s1)c1cnn(C)c1,5,CN1N=CC(C(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C(=O)O)=C1,ClC1C=CC(C2=CC=C(C(=O)O)S2)=CC=1,NC1C=CN=CC=1,neg_control,expt007,446.5360000000001,3.5043000000000015
OpenDEL0033-135-405-68,135,405,68,CCc1cc(C#N)ccc1Nc1cc(C(=O)NCc2cc(C(=O)NC)c(C)o2)cc2c1OCO2,5,O=C(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)NCC4OC(C)=C(C(=O)O)C=4,OC(C1C=C(Br)C2=C(OCO2)C=1)=O,N#CC1C=CC(N)=C(CC)C=1,neg_control,expt007,460.4900000000003,3.7840000000000025
OpenDEL0033-142-147-19,142,147,19,CNC(=O)c1sc(CNC(=O)c2cc(Nc3ccnn3-c3cc(C)ccn3)c(F)cc2F)nc1C,27,O=C(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)NCC4=NC(C)=C(C(=O)O)S4,OC(C1C=C(I)C(F)=CC=1F)=O,CC1C=CN=C(N2N=CC=C2N)C=1,neg_control,expt007,497.5310000000002,3.652040000000002
OpenDEL0033-147-209-555,147,209,555,CNC(=O)c1occc1CNC(=O)CCc1cccc(N2CCC3(CCC3)C2)c1,6,OC(C1OC=CC=1CNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(CCC1C=CC=C(I)C=1)=O,C1NCC2(CCC2)C1,neg_control,expt007,395.50300000000027,3.268600000000002
OpenDEL0033-147-385-83,147,385,83,CCn1cc(C(=O)NCc2ccoc2C(=O)NC)c(=O)c2cc(F)c(Nc3ccc4oc(C)nc4c3)cc21,5,OC(C1OC=CC=1CNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,CCN1C=C(C(=O)O)C(=O)C2=C1C=C(Cl)C(F)=C2,NC1C=CC2=C(N=C(C)O2)C=1,neg_control,expt007,517.5170000000003,4.236320000000003
OpenDEL0033-15-373-824,15,373,824,CCOCCOc1cccc(Nc2ncnn2CCC(=O)NC2CC(C(=O)NC)C2)c1,5,CC(OC(NC1CC(C(=O)O)C1)=O)(C)C,OC(CCN1N=CN=C1Cl)=O,CCOCCOC1C=CC=C(N)C=1,neg_control,expt007,430.50900000000024,1.4679000000000004
OpenDEL0033-160-442-574,160,442,574,CNC(=O)[C@@H]1CC[C@H](NC(=O)C(c2cccc(Nc3ccc(C)nc3C)c2)C(C)C)C1,5,OC([C@@H]1CC[C@H](NC(OC(C)(C)C)=O)C1)=O,ClC1C=CC=C(C(C(=O)O)C(C)C)C=1,CC1C=CC(N)=C(C)N=1,neg_control,expt007,422.57300000000026,4.212540000000003
OpenDEL0033-161-272-57,161,272,57,CNC(=O)CC1CC2(C1)CN(C(=O)c1cn3c(Nc4ccc(OC)nc4)cccc3n1)C2,5,OC(CC1CC2(CN(C(OC(C)(C)C)=O)C2)C1)=O,OC(C1N=C2N(C(Cl)=CC=C2)C=1)=O,COC1C=CC(N)=CN=1,neg_control,expt007,434.50000000000017,2.4698
OpenDEL0033-162-419-775,162,419,775,CNC(=O)C1CC2(CCN(C(=O)c3cc(Nc4cc(C)ccc4N4CCCCC4)ccc3C)CC2)C1,5,CC(OC(N1CCC2(CC(C(=O)O)C2)CC1)=O)(C)C,OC(C1C=C(I)C=CC=1C)=O,CC1C=CC(N2CCCCC2)=C(N)C=1,neg_control,expt007,488.6760000000005,5.415740000000006
OpenDEL0033-164-222-386,164,222,386,CNC(=O)CO[C@@H]1CCN(C(=O)c2cc(Nc3cc(-c4ccccc4)no3)c3[nH]nnc3c2)C1,5,OC(CO[C@@H]1CCN(C(OC(C)(C)C)=O)C1)=O,OC(C1C=C(Br)C2=C(N=N[NH]2)C=1)=O,NC1ON=C(C2C=CC=CC=2)C=1,neg_control,expt007,461.4820000000002,2.3335999999999997
OpenDEL0033-164-98-523,164,98,523,CNC(=O)CO[C@@H]1CCN(C(=O)C2CC2c2ccc(Nc3ccnn3Cc3cccs3)cc2)C1,5,OC(CO[C@@H]1CCN(C(OC(C)(C)C)=O)C1)=O,BrC1C=CC(C2CC2C(=O)O)=CC=1,NC1=CC=NN1CC2=CC=CS2,neg_control,expt007,479.60600000000017,3.203500000000001
OpenDEL0033-165-405-218,165,405,218,CNC(=O)C1CN(C(=O)c2cc(Nc3ccc(C(C)C)nc3)c3c(c2)OCO3)Cc2ccccc21,5,CC(OC(N1CC2=C(C=CC=C2)C(C(=O)O)C1)=O)(C)C,OC(C1C=C(Br)C2=C(OCO2)C=1)=O,CC(C1C=CC(N)=CN=1)C,neg_control,expt007,472.5450000000003,4.162900000000003
OpenDEL0033-170-373-163,170,373,163,CCC[C@H](CC(=O)NC)NC(=O)CCn1ncnc1Nc1ccccc1-c1cccc(F)c1,5,CCC[C@@H](NC(OC(C)(C)C)=O)CC(=O)O,OC(CCN1N=CN=C1Cl)=O,FC1C=CC=C(C2C=CC=CC=2N)C=1,neg_control,expt007,452.5340000000001,3.6389000000000022
OpenDEL0033-177-297-437,177,297,437,CNC(=O)c1ccnc(CNC(=O)CCc2nnc3ccc(Nc4ccc(C#N)c(F)c4F)nn23)c1,5,O=C(NCC1N=CC=C(C(=O)O)C=1)OC(C)(C)C,OC(CCC1=NN=C2N1N=C(Cl)C=C2)=O,N#CC1C=CC(N)=C(F)C=1F,neg_control,expt007,491.4620000000001,2.0213799999999993
OpenDEL0033-18-149-320,18,149,320,CNC(=O)C[C@@H](CC(C)C)NC(=O)c1cccn1-c1cccc(Nc2ccc(OC(F)F)nc2)c1,5,CC(C[C@@H](NC(OC(C)(C)C)=O)CC(=O)O)C,IC1C=CC=C(N2C=CC=C2C(=O)O)C=1,FC(OC1C=CC(N)=CN=1)F,neg_control,expt007,485.53500000000014,4.497900000000002
OpenDEL0033-18-282-661,18,282,661,CNC(=O)C[C@@H](CC(C)C)NC(=O)c1ccc2nc(Nc3cc(C)nn3CC(F)(F)F)sc2c1,6,CC(C[C@@H](NC(OC(C)(C)C)=O)CC(=O)O)C,OC(C1C=CC2=C(SC(Cl)=N2)C=1)=O,CC1C=C(N)N(CC(F)(F)F)N=1,neg_control,expt007,496.55900000000014,4.3877200000000025
OpenDEL0033-18-282-921,18,282,921,CNC(=O)C[C@@H](CC(C)C)NC(=O)c1ccc2nc(NC(CC(=O)O)C(F)(F)F)sc2c1,5,CC(C[C@@H](NC(OC(C)(C)C)=O)CC(=O)O)C,OC(C1C=CC2=C(SC(Cl)=N2)C=1)=O,CCOC(CC(C(F)(F)F)N)=O,neg_control,expt007,474.5050000000001,3.394400000000001
OpenDEL0033-183-405-396,183,405,396,CNC(=O)C1(NC(=O)c2cc(Nc3ccc(-c4nc(C)no4)cc3)c3c(c2)OCO3)CCOC1,5,CC(OC(NC1(C(=O)O)CCOC1)=O)(C)C,OC(C1C=C(Br)C2=C(OCO2)C=1)=O,NC1C=CC(C2ON=C(C)N=2)=CC=1,neg_control,expt007,465.46600000000035,2.15222
OpenDEL0033-199-373-143,199,373,143,CNC(=O)CN1CCC(CNC(=O)CCn2ncnc2Nc2ccc(C#N)cn2)CC1,5,OC(CN1CCC(CNC(OC(C)(C)C)=O)CC1)=O,OC(CCN1N=CN=C1Cl)=O,N#CC1C=CC(N)=NC=1,neg_control,expt007,425.4970000000002,0.2526800000000018
OpenDEL0033-20-389-445,20,389,445,CNC(=O)CC(NC(=O)c1cc2nccc(Nc3cc(CCOC)nn3C)c2s1)C(F)F,5,OC(CC(NC(OC(C)(C)C)=O)C(F)F)=O,OC(C1=CC2=C(C(Cl)=CC=N2)S1)=O,COCCC1C=C(N)N(C)N=1,neg_control,expt007,466.51400000000024,2.4619
OpenDEL0033-200-405-864,200,405,864,CNC(=O)c1c(CNC(=O)c2cc(Nc3ccn(-c4ccccc4)n3)c3c(c2)OCO3)cnn1C,5,O=C(NCC1C=NN(C)C=1C(=O)O)OC(C)(C)C,OC(C1C=C(Br)C2=C(OCO2)C=1)=O,NC1C=CN(C2C=CC=CC=2)N=1,neg_control,expt007,473.4930000000002,2.3677
OpenDEL0033-200-98-305,200,98,305,CNC(=O)c1c(CNC(=O)C2CC2c2ccc(Nc3ncccc3OC)cc2)cnn1C,5,O=C(NCC1C=NN(C)C=1C(=O)O)OC(C)(C)C,BrC1C=CC(C2CC2C(=O)O)=CC=1,COC1C=CC=NC=1N,neg_control,expt007,434.50000000000017,2.3468
OpenDEL0033-203-425-274,203,425,274,CNC(=O)c1ccc(CNC(=O)CCc2ccc(OC)c(Nc3cccnc3N(C)C)c2)o1,5,OC(C1=CC=C(CNC(OC(C)(C)C)=O)O1)=O,COC1C=CC(CCC(=O)O)=CC=1Cl,CN(C1N=CC=CC=1N)C,neg_control,expt007,451.52700000000016,3.1014000000000017
OpenDEL0033-205-14-266,205,14,266,CCn1cccc(Nc2cc(F)c(CC(=O)NC[C@@H]3CC[C@H](C(=O)NC)O3)c(F)c2)c1=O,6,OC([C@H]1CC[C@@H](CNC(OC(C)(C)C)=O)O1)=O,OC(CC1C(F)=CC(Cl)=CC=1F)=O,CCN1C=CC=C(N)C1=O,neg_control,expt007,448.4700000000002,1.8423
OpenDEL0033-207-262-555,207,262,555,CNC(=O)C[C@H](COC(C)(C)C)NC(=O)c1cccc(N2CCC3(CCC3)C2)c1F,5,OC(C[C@H](COC(C)(C)C)NC(OC(C)(C)C)=O)=O,OC(C1C=CC=C(I)C=1F)=O,C1NCC2(CCC2)C1,neg_control,expt007,419.54100000000034,3.255700000000001
OpenDEL0033-213-373-547,213,373,547,CNC(=O)CC1CC2(CCC2)CN1C(=O)CCn1ncnc1Nc1oncc1C1CC1,5,OC(CC1CC2(CCC2)CN1C(OC(C)(C)C)=O)=O,OC(CCN1N=CN=C1Cl)=O,NC1ON=CC=1C2CC2,neg_control,expt007,427.5090000000001,2.1845
OpenDEL0033-216-82-555,216,82,555,CNC(=O)CC(NC(=O)c1ccc(N2CCC3(CCC3)C2)cn1)c1ccncc1,5,OC(CC(C1C=CN=CC=1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C1C=CC(Cl)=CN=1)=O,C1NCC2(CCC2)C1,neg_control,expt007,393.49100000000016,2.464199999999999
OpenDEL0033-217-64-101,217,64,101,CNC(=O)CC1(O)CCCN(C(=O)C2(c3ccc(Nc4cc(C5CCCC5)no4)cc3)CCC2)C1,5,OC(CC1(CCCN(C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C1)O)=O,BrC1C=CC(C2(C(=O)O)CCC2)=CC=1,NC1ON=C(C2CCCC2)C=1,neg_control,expt007,480.6090000000004,3.9871000000000034
OpenDEL0033-22-367-826,22,367,826,CCc1oc2c(Nc3ccc([C@H]4CC[C@H](C(=O)N5CCC(CC(=O)NC)CC56CC6)CC4)cc3)cccc2c1C,5,OC(CC1CCN(C(OC(C)(C)C)=O)C2(CC2)C1)=O,OC([C@@H]1CC[C@@H](C2C=CC(Cl)=CC=2)CC1)=O,CCC1OC2=C(C=CC=C2N)C=1C,neg_control,expt007,541.7360000000003,7.228320000000008
OpenDEL0033-238-303-920,238,303,920,CCn1nc(Nc2nc(C(=O)N3C[C@H](O)C[C@H]3C(=O)NC)co2)cc1C,5,OC([C@@H]1C[C@@H](O)CN1C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C1=COC(Cl)=N1)=O,CCN1N=C(N)C=C1C,neg_control,expt007,362.3900000000001,0.26441999999999943
OpenDEL0033-24-54-664,24,54,664,CNC(=O)CC1(NC(=O)c2cc(Nc3ccc4c(=O)cc(C)oc4c3)ccc2OC)COC1,5,OC(CC1(NC(OC(C)(C)C)=O)COC1)=O,COC1C=CC(Br)=CC=1C(=O)O,NC1C=CC2=C(OC(C)=CC2=O)C=1,neg_control,expt007,451.4790000000003,2.4885200000000003
OpenDEL0033-240-257-865,240,257,865,CNC(=O)[C@@H]1C[C@H](NC(=O)C2(c3cc(F)cc(Nc4ccc(-c5cnco5)c(OC)c4)c3)CC2)[C@H]2C[C@H]21,5,O=C(N[C@H]1C[C@@H](C(=O)O)[C@H]2[C@@H]1C2)OCC3C4=C(C=CC=C4)C5=C3C=CC=C5,FC1C=C(Br)C=C(C2(CC2)C(=O)O)C=1,COC1C=C(N)C=CC=1C2=CN=CO2,neg_control,expt007,504.5620000000003,4.1513000000000035
OpenDEL0033-248-405-440,248,405,440,CNC(=O)C1[C@H]2CCO[C@H]2CCN1C(=O)c1cc(Nc2cc(C)nn2CC(C)C)c2c(c1)OCO2,5,CC(OC(N1CC[C@H]2[C@H](CCO2)C1C(=O)O)=O)(C)C,OC(C1C=C(Br)C2=C(OCO2)C=1)=O,CC(CN1N=C(C)C=C1N)C,neg_control,expt007,483.56900000000024,2.6854199999999997
